2021-06-02 13:41:38,161 ⚜️  Cartomancer 🗺  〉 WARNING 〉 {'name': '', 'yelp': '', 'email': '', 'houzz': '', 'owner': '', 'party': '1', 'phone': '', 'dining': '1', 'unlist': '', 'address': '211 East Commercial', 'contact': '', 'twitter': '', 'website': '', 'youtube': '', 'category': 'Shopping', 'facebook': '', 'linkedin': '', 'shopping': '1', 'instagram': '', 'pinterest': '', 'hot-drinks': '1', 'hard-drinks': '', 'tripadvisor': '', 'reverbnation': ''}
2021-06-02 14:21:44,594 ⚜️  Cartomancer 🗺  〉 WARNING 〉 {'name': 'Midtown Appliances', 'yelp': '', 'email': 'midtownappliances@gmail.com', 'houzz': '', 'owner': '', 'phone': '(417) 832-8065', 'dining': '', 'unlist': 'TRUE', 'address': '430 West Commercial', 'contact': '', 'twitter': '', 'website': '', 'youtube': '', 'category': 'Shopping', 'facebook': 'https://www.facebook.com/midtownappliances/', 'linkedin': '', 'shopping': '1', 'instagram': '', 'pinterest': '', 'hot-drinks': '', 'hard-drinks': '', 'tripadvisor': '', 'reverbnation': ''}
2021-06-02 14:21:44,595 ⚜️  Cartomancer 🗺  〉 WARNING 〉 {'name': 'Moth Studio Tattoo', 'yelp': '', 'houzz': '', 'phone': '(417) 862-0800', 'unlist': '', 'address': '428 West Commercial', 'twitter': '', 'website': '', 'youtube': '', 'category': 'Services', 'facebook': 'https://www.facebook.com/Mothstudiotattoo/', 'linkedin': '', 'instagram': '', 'pinterest': '', 'tripadvisor': '', 'reverbnation': ''}
2021-06-02 14:21:44,595 ⚜️  Cartomancer 🗺  〉 WARNING 〉 {'name': 'nForm Architecture', 'yelp': '', 'email': 'info@nformarc.com', 'houzz': '', 'phone': '(417) 873-2255', 'unlist': '', 'address': '312 West Commercial', 'twitter': '', 'website': 'https://nformarc.com', 'youtube': '', 'category': 'Services', 'facebook': 'https://www.facebook.com/nformarchitecture/', 'linkedin': 'https://www.linkedin.com/company/nform-architecture/about/', 'instagram': '', 'pinterest': '', 'tripadvisor': '', 'reverbnation': ''}
2021-06-02 14:21:44,595 ⚜️  Cartomancer 🗺  〉 WARNING 〉 {'name': 'Stewart Automotive', 'unlist': '', 'address': '521 East Commercial', 'category': 'Manufacturing'}
2021-06-02 14:21:44,596 ⚜️  Cartomancer 🗺  〉 WARNING 〉 {'name': 'A Wench in the Gear', 'yelp': '', 'email': 'ccguice@awenchinthegear.com', 'houzz': '', 'owner': '', 'phone': '(417) 766-4190', 'dining': '', 'unlist': '', 'address': '302 East Commercial', 'contact': '', 'twitter': '', 'website': 'https://www.awenchinthegear.com', 'youtube': '', 'category': 'Shopping', 'facebook': 'https://www.facebook.com/A.Wench.in.the.Gear/', 'linkedin': '', 'shopping': '1', 'instagram': 'https://www.instagram.com/a.wench.in.the.gear/', 'pinterest': '', 'hot-drinks': '', 'hard-drinks': '', 'tripadvisor': '', 'reverbnation': ''}
2021-06-02 14:21:44,596 ⚜️  Cartomancer 🗺  〉 WARNING 〉 {'name': 'Askinosie Chocolate', 'yelp': '', 'email': 'info@askinosie.com', 'houzz': '', 'owner': '', 'phone': '(417) 862-9900', 'dining': '', 'unlist': '', 'address': '514 East Commercial', 'contact': 'Shawn Askinosie, Lawren Askinosie, John Taylor', 'twitter': 'https://twitter.com/askinosie', 'website': 'https://askinosie.com', 'youtube': 'http://www.youtube.com/user/askinosiechoco', 'category': 'Shopping', 'facebook': 'https://www.facebook.com/askinosie.chocolate/', 'linkedin': '', 'shopping': '1', 'instagram': 'http://instagram.com/askinosie', 'pinterest': '', 'hot-drinks': '', 'hard-drinks': '', 'tripadvisor': '', 'reverbnation': ''}
2021-06-02 14:21:44,596 ⚜️  Cartomancer 🗺  〉 WARNING 〉 {'name': 'Midwest Sheet Metal', 'unlist': '', 'address': '423 East Commercial', 'category': 'Manufacturing'}
2021-06-02 14:21:44,597 ⚜️  Cartomancer 🗺  〉 WARNING 〉 {'name': "Ruthie's on C-Street", 'yelp': '', 'email': 'outlawstarjoe@yahoo.com', 'houzz': '', 'owner': '', 'phone': '(417) 864-8144', 'dining': '', 'unlist': '', 'address': '504 East Commercial', 'contact': 'Joseph Pepe', 'twitter': '', 'website': '', 'youtube': '', 'category': 'Food and Drink', 'facebook': 'https://www.facebook.com/504ECommercialStreet/', 'linkedin': '', 'instagram': 'https://www.instagram.com/qenoteca/', 'pinterest': '', 'hot-drinks': '', 'hard-drinks': '1', 'tripadvisor': '', 'reverbnation': ''}
2021-06-02 14:21:44,597 ⚜️  Cartomancer 🗺  〉 WARNING 〉 {'name': 'That Lebanese Place', 'yelp': '', 'email': '', 'houzz': '', 'owner': '', 'phone': '(417) 536-6677', 'dining': '1', 'unlist': '', 'address': '338 East Commercial', 'contact': '', 'twitter': '', 'website': '', 'youtube': '', 'category': 'Food and Drink', 'facebook': 'https://www.facebook.com/ThatLebanesePlace/', 'linkedin': '', 'instagram': '', 'pinterest': '', 'tripadvisor': '', 'reverbnation': ''}
2021-06-02 14:21:44,597 ⚜️  Cartomancer 🗺  〉 WARNING 〉 {'name': 'White River Brewing', 'yelp': '', 'email': '', 'houzz': '', 'owner': '', 'party': '1', 'phone': '(417) 869-1366', 'dining': '', 'unlist': '', 'address': '505 West Commercial', 'contact': '', 'twitter': '', 'website': '', 'youtube': '', 'category': 'Food and Drink', 'facebook': 'https://www.facebook.com/whiteriverbrewing/', 'linkedin': '', 'shopping': '', 'instagram': '', 'pinterest': '', 'hot-drinks': '', 'hard-drinks': '1', 'tripadvisor': '', 'reverbnation': ''}
2021-06-02 14:21:44,598 ⚜️  Cartomancer 🗺  〉 WARNING 〉 {'name': 'All Seasons Chem Dry', 'unlist': '', 'address': '315 West Commercial', 'category': 'Manufacturing'}
2021-06-02 14:21:44,598 ⚜️  Cartomancer 🗺  〉 WARNING 〉 {'name': 'Footbridge Trading Co.', 'yelp': '', 'email': 'footbridgetrading@gmail.com', 'houzz': '', 'owner': '', 'party': '', 'phone': '(417) 830-0220', 'dining': '', 'unlist': '', 'address': '320 East Commercial', 'contact': 'Irene Schaefer, Karen Schaefer', 'rentals': '1', 'twitter': '', 'website': '', 'youtube': '', 'category': 'Shopping', 'facebook': 'https://www.facebook.com/footbridgetrading/', 'linkedin': '', 'shopping': '1', 'instagram': '', 'pinterest': '', 'hot-drinks': '', 'hard-drinks': '', 'tripadvisor': '', 'reverbnation': ''}
2021-06-02 14:21:44,598 ⚜️  Cartomancer 🗺  〉 WARNING 〉 {'name': 'Queen City Beauty Spa', 'yelp': '', 'email': 'queencitybeautyspa@gmail.com', 'houzz': '', 'phone': '(417) 719-1999', 'unlist': '', 'address': '400 West Commercial', 'twitter': '', 'website': 'https://www.vagaro.com/queencitybeautyspa', 'youtube': '', 'category': 'Services', 'facebook': 'https://www.facebook.com/queencitybeautyspa/', 'linkedin': '', 'instagram': 'https://www.instagram.com/queencitybeautyspa/', 'pinterest': '', 'tripadvisor': '', 'reverbnation': ''}
2021-06-02 14:21:44,599 ⚜️  Cartomancer 🗺  〉 WARNING 〉 {'name': 'Rathbone Ace Hardware', 'yelp': '', 'email': '', 'houzz': '', 'owner': '', 'phone': '', 'dining': '', 'unlist': '', 'address': '508 East Commercial', 'contact': '', 'twitter': '', 'website': '', 'youtube': '', 'category': 'Shopping', 'facebook': '', 'linkedin': '', 'shopping': '1', 'instagram': '', 'pinterest': '', 'hot-drinks': '', 'hard-drinks': '', 'tripadvisor': '', 'reverbnation': ''}
2021-06-02 14:21:44,599 ⚜️  Cartomancer 🗺  〉 WARNING 〉 {'name': 'Chabom Teas and Spices', 'yelp': '', 'email': 'chabomteaspice@gmail.com', 'houzz': '', 'owner': 'Café Cusco, LLC', 'phone': '(417) 719-4311', 'dining': '', 'unlist': '', 'address': '209 East Commercial', 'contact': '', 'twitter': '', 'website': 'https://www.chabomteaspice.com', 'youtube': '', 'category': 'Shopping', 'facebook': 'https://www.facebook.com/ChabomTeasSpices/', 'linkedin': '', 'shopping': '1', 'instagram': 'https://www.instagram.com/chabomteaspice', 'pinterest': 'https://www.pinterest.com/chabomteaspice/', 'hot-drinks': '1', 'hard-drinks': '', 'tripadvisor': '', 'reverbnation': ''}
2021-06-02 14:21:44,599 ⚜️  Cartomancer 🗺  〉 WARNING 〉 {'name': 'Culture Boutique Hotel', 'yelp': '', 'email': 'reservations@eurasiacoffeeandtea.com', 'houzz': '', 'owner': 'Eurasia Coffee & Tea', 'party': '', 'phone': '(417) 720-1949', 'dining': '', 'unlist': '', 'address': '445 East Commercial', 'contact': '', 'rentals': '1', 'twitter': '', 'website': 'http://www.culturecstreet.com', 'youtube': '', 'category': 'Rentals', 'facebook': 'https://www.facebook.com/culturecstreet/', 'linkedin': '', 'shopping': '', 'instagram': '', 'pinterest': '', 'hot-drinks': '', 'hard-drinks': '', 'tripadvisor': '', 'reverbnation': ''}
2021-06-02 14:21:44,599 ⚜️  Cartomancer 🗺  〉 WARNING 〉 Making a new category for rentals.
2021-06-02 14:21:44,630 ⚜️  Cartomancer 🗺  〉 WARNING 〉 We made a new category object named rentals.
2021-06-02 14:21:44,631 ⚜️  Cartomancer 🗺  〉 WARNING 〉 {'name': 'C-Street Used Furniture', 'yelp': '', 'email': '', 'houzz': '', 'owner': '', 'phone': '', 'dining': '', 'unlist': '', 'address': '436 West Commercial', 'contact': '', 'twitter': '', 'website': '', 'youtube': '', 'category': 'Shopping', 'facebook': '', 'linkedin': '', 'shopping': '1', 'instagram': '', 'pinterest': '', 'hot-drinks': '', 'hard-drinks': '', 'tripadvisor': '', 'reverbnation': ''}
2021-06-02 14:21:44,632 ⚜️  Cartomancer 🗺  〉 WARNING 〉 {'name': 'Historic Firehouse No. 2', 'yelp': '', 'email': 'historicfirehouse@gmail.com', 'houzz': '', 'owner': '', 'party': '1', 'phone': '(417) 864-7015', 'dining': '', 'unlist': '', 'address': '101 East Commercial', 'contact': 'Mary Collette, Paul Parker', 'rentals': '', 'twitter': '', 'website': 'https://historicfirehouse.com', 'youtube': '', 'category': 'Events and Venues', 'facebook': 'https://www.facebook.com/HistoricFirehouse/', 'linkedin': '', 'shopping': '', 'instagram': '', 'pinterest': '', 'activities': '1', 'hot-drinks': '', 'hard-drinks': '', 'tripadvisor': '', 'reverbnation': ''}
2021-06-02 14:21:44,632 ⚜️  Cartomancer 🗺  〉 WARNING 〉 {'name': 'Pedalers Bicycle Museum', 'yelp': '', 'email': '', 'houzz': '', 'owner': '', 'party': '', 'phone': '', 'dining': '', 'unlist': '', 'address': '', 'contact': '', 'rentals': '', 'twitter': '', 'website': '', 'youtube': '', 'category': 'Non-Profit', 'facebook': '', 'linkedin': '', 'shopping': '', 'instagram': '', 'pinterest': '', 'activities': '1', 'hot-drinks': '', 'hard-drinks': '', 'tripadvisor': '', 'reverbnation': ''}
2021-06-02 14:21:44,632 ⚜️  Cartomancer 🗺  〉 WARNING 〉 {'name': 'Springfield Mercantile Co.', 'yelp': '', 'email': 'hello@springfieldmercantile.com', 'houzz': '', 'owner': '', 'phone': '(417) 831-8131', 'dining': '', 'unlist': '', 'address': '326 East Commercial', 'contact': '', 'twitter': '', 'website': 'http://www.springfieldmercantile.com', 'youtube': '', 'category': 'Shopping', 'facebook': 'https://www.facebook.com/springfieldmercantile/', 'linkedin': '', 'shopping': '1', 'instagram': 'https://www.instagram.com/springfieldmercantile/', 'pinterest': '', 'hot-drinks': '', 'hard-drinks': '', 'tripadvisor': '', 'reverbnation': ''}
2021-06-02 14:21:44,633 ⚜️  Cartomancer 🗺  〉 WARNING 〉 {'name': 'The Carrie Aleene Tea Room', 'yelp': '', 'email': '', 'houzz': '', 'owner': "Artisan's Oven", 'party': '1', 'phone': '', 'photo': 'Change', 'dining': '', 'unlist': '', 'address': '', 'contact': '', 'rentals': '', 'twitter': '', 'website': '', 'youtube': '', 'category': 'Events and Venues', 'facebook': '', 'linkedin': '', 'shopping': '', 'instagram': '', 'pinterest': '', 'activities': '', 'hot-drinks': '', 'hard-drinks': '', 'tripadvisor': '', 'reverbnation': ''}
2021-06-02 14:21:44,634 ⚜️  Cartomancer 🗺  〉 WARNING 〉 {'name': 'Springfield Braiding Company'}
2021-06-02 14:21:44,634 ⚜️  Cartomancer 🗺  〉 WARNING 〉 {'name': 'Ozarks Model Railroad Association', 'yelp': '', 'email': '', 'houzz': '', 'owner': '', 'party': '', 'phone': '', 'dining': '', 'unlist': '', 'address': '', 'contact': '', 'rentals': '', 'twitter': '', 'website': '', 'youtube': '', 'category': 'Non-Profit', 'facebook': '', 'linkedin': '', 'shopping': '', 'instagram': '', 'pinterest': '', 'activities': '1', 'hot-drinks': '', 'hard-drinks': '', 'tripadvisor': '', 'reverbnation': ''}
2021-06-02 14:21:44,634 ⚜️  Cartomancer 🗺  〉 WARNING 〉 {'name': 'Wellspring School of Applied Health', 'yelp': '', 'houzz': '', 'phone': '(417) 863-7682', 'unlist': '', 'address': '229 East Commercial', 'twitter': '', 'website': 'https://wellspring.edu', 'youtube': '', 'category': 'Services', 'facebook': 'https://www.facebook.com/wellspringschoolspringfield/', 'linkedin': '', 'instagram': '', 'pinterest': '', 'tripadvisor': '', 'reverbnation': ''}
2021-06-02 14:21:44,635 ⚜️  Cartomancer 🗺  〉 WARNING 〉 We have data for 8 categories.
2021-06-02 14:21:44,635 ⚜️  Cartomancer 🗺  〉 WARNING 〉 {'food-and-drink': [<EntityPage: Sonic>, <EntityPage: Q Enoteca>, <EntityPage: Big Momma's>, <EntityPage: Café Cusco>, <EntityPage: Pizza House>, <EntityPage: Café Basilico>, <EntityPage: Lindberg's Tavern>, <EntityPage: Gilmore's Tea Room>, <EntityPage: The Artisan's Oven>, <EntityPage: Van Gogh's Eeterie>, <EntityPage: Eurasia Coffee & Tea>, <EntityPage: Ruthie's on C-Street>, <EntityPage: That Lebanese Place>, <EntityPage: White River Brewing>], 'services': [<EntityPage: Ink Ink>, <EntityPage: H&R Block>, <EntityPage: Departika>, <EntityPage: Blu Styles>, <EntityPage: Vecino Group>, <EntityPage: Crystal's Cuts>, <EntityPage: Dance with Me>, <EntityPage: Faith Stocker>, <EntityPage: Imaginational>, <EntityPage: Reed's Plumbing>, <EntityPage: Triad Graphics>, <EntityPage: Commercial Club>, <EntityPage: Dr. Dewar Dental>, <EntityPage: Prixel Creative>, <EntityPage: Askinosie & Bilyeu>, <EntityPage: Lewis Boxing Gym>, <EntityPage: Bridge Upholstery>, <EntityPage: Groce & DeArmon Law>, <EntityPage: Jon Van Arkel Law>, <EntityPage: Della's Beauty Plus>, <EntityPage: Moth Studio Tattoo>, <EntityPage: nForm Architecture>, <EntityPage: Queen City Beauty Spa>, <EntityPage: Wellspring School of Applied Health>], 'shopping': [<EntityPage: Artifacts>, <EntityPage: Cymphony's>, <EntityPage: Brown Derby>, <EntityPage: Price Cutter>, <EntityPage: Hakaar's Bazaar>, <EntityPage: MJ's Flea Market>, <EntityPage: Midtown Appliances>, <EntityPage: A Wench in the Gear>, <EntityPage: Askinosie Chocolate>, <EntityPage: Footbridge Trading Co.>, <EntityPage: Rathbone Ace Hardware>, <EntityPage: Chabom Teas and Spices>, <EntityPage: C-Street Used Furniture>, <EntityPage: Springfield Mercantile Co.>], 'non-profit': [<EntityPage: GLO Center>, <EntityPage: Pedalers Bicycle Museum>, <EntityPage: Ozarks Model Railroad Association>], 'manufacturing': [<EntityPage: Trail Labs>, <EntityPage: BNSF Services>, <EntityPage: Paul Hall Signs>, <EntityPage: Stewart Automotive>, <EntityPage: Midwest Sheet Metal>, <EntityPage: All Seasons Chem Dry>], 'arts': [<EntityPage: MosaicaRose>], 'events-and-venues': [<EntityPage: Savoy Ballroom>, <EntityPage: Fireside Gallery>, <EntityPage: The Summit Lounge>, <EntityPage: Historic Firehouse No. 2>, <EntityPage: The Carrie Aleene Tea Room>], 'rentals': [<EntityPage: Culture Boutique Hotel>]}
